station,duration,SU,ID,FD,TR,CDD,CWD,TXX,TXN,TNX,TNN,TX90p,TX10p,TN90p,TN10p,R10,R20,R72,R100,RX1day,RX5day,R95P,R99P,PRCPTOT,SDII,DTR
성산,장기,1.3796992481203012,0.0,0.0,1.3127819548872184,0.04436090225563911,0.10827067669172927,0.12436090225563913,0.05195488721804521,0.09120300751879698,0.053082706766917356,0.11736842105263165,0.07496240601503763,0.08330827067669178,0.0801503759398496,0.20827067669172933,0.2924812030075188,0.10225563909774431,0.0225563909774436,0.5471428571428576,-3.6218045112781962,-0.4769924812030084,-0.14249699248120185,13.280751879699244,0.043685739811531295,-0.0010860215053763924
세종,단기,0.7007786429365961,-0.09187986651835371,-0.7563959955506115,0.7793103448275859,-0.017575083426028912,0.2865406006674081,0.07087875417130138,0.05065628476084539,0.07025583982202445,0.026206896551724094,0.067007786429366,0.07575083426028913,0.07374860956618462,0.03074527252502781,-0.02847608453837596,0.041156840934371504,-0.01757508342602892,-0.0028921023359288088,-0.07290322580645153,-0.013303670745272191,-0.021438264738598726,-0.07244315906562812,1.0327030033370388,-0.01682872496166998,-0.004057531067972768
세종,중기,1.1523915461624024,-0.19532814238042262,-0.7023359288097885,0.9107897664071187,-0.022914349276974454,-0.06674082313681866,0.12593993325917682,0.11377085650723029,0.08654060066740822,0.0893659621802002,0.11917686318131261,0.1173303670745272,0.08662958843159065,0.1031813125695217,0.14571746384872078,0.1639599555061178,-0.006229143492769742,-0.011123470522803113,-0.2563292547274751,0.4301001112347049,-0.0823659621801995,-0.27642625139043375,3.473125695216909,0.009758566567863633,-0.001948855957037081
세종,장기,1.010526315789474,-0.014285714285714296,-0.8315789473684213,1.0518796992481205,0.23909774436090234,0.023308270676691754,0.10218045112781945,0.08142857142857146,0.09676691729323314,0.06706766917293229,0.0907518796992481,0.09037593984962417,0.09390977443609029,0.05285714285714278,0.3669172932330827,0.16015037593984963,-0.0075187969924812035,0.0007518796992481237,0.9803007518796996,0.003909774436091943,-0.06778571428571391,0.5533255639097754,3.8997744360902225,0.021836795781535027,0.003231546608456592
속초,단기,0.9830923248053393,-0.05072302558398224,-0.6981090100111232,0.9374860956618462,0.0013348164627363713,0.021802002224694084,0.07474972191323684,0.07617352614015571,0.09739710789766405,0.08109010011123464,0.08195773081201325,0.08469410456062289,0.09944382647385983,0.08031145717463845,0.032480533926585085,0.01601779755283648,-0.024916573971078968,-0.019132369299221352,-0.4237374860956618,-0.2281423804226919,-0.12425472747497156,-0.2724135706340373,0.8796662958843173,0.0029251922087729513,-0.0021030057291853968
속초,중기,1.6818687430478305,-0.14282536151279196,-0.8549499443826473,1.2304783092324798,-0.11190211345939928,0.18798665183537258,0.09067853170189095,0.12462736373748605,0.08375973303670747,0.12046718576195771,0.08438264738598446,0.11830923248053389,0.08709677419354836,0.10315906562847606,0.25339265850945486,0.20155728587319235,0.04938820912124581,0.015350389321468288,1.678531701890989,1.6828476084538369,0.1426318131256944,1.2143281423804224,10.587563959955505,0.06341825521619684,-0.008307534058153019
속초,장기,1.0210526315789477,-0.014285714285714296,-0.7293233082706767,1.3969924812030077,-0.17593984962406015,0.3383458646616542,0.11165413533834577,0.03563909774436088,0.11255639097744356,0.03969924812030069,0.058045112781954844,0.007293233082706673,0.078796992481203,0.05526315789473687,0.4413533834586468,0.4518796992481204,0.06766917293233082,0.05939849624060151,0.8530075187969924,3.3548120300751885,1.3496616541353386,1.1635563909774456,25.826541353383462,0.12031565060462436,0.003360232378180489
수원,단기,0.7265850945494992,-0.2026696329254727,-0.7310344827586208,0.9050055617352611,-0.14816462736373745,-0.04738598442714123,0.07503893214682983,0.0692547274749722,0.09021134593993324,0.05027808676307008,0.08324805339265849,0.08342602892102331,0.07842046718576193,0.04631813125695219,-0.016462736373748645,-0.1592880978865406,0.00022246941045607125,0.0008898776418242488,0.2734593993325918,-0.02536151279199127,-0.15681423804226907,0.06360444938820917,-1.8480756395995555,-0.03709794256730037,0.0005695131473953575
수원,중기,0.9988876529477195,-0.20511679644048939,-0.7254727474972187,0.9744160177975525,0.020689655172413807,-0.13971078976640708,0.12462736373748605,0.13450500556173522,0.11385984427141266,0.1284315906562847,0.13058954393770855,0.13783092324805338,0.09610678531701886,0.12024471635150162,-0.03692992213570633,0.05939933259176861,-0.011568409343715237,0.017797552836484983,-0.27210233592880956,-0.34812013348164583,-0.22456729699666297,-0.17524048943270323,2.5541268075639607,0.017989500652824238,-0.0005618429078904807
수원,장기,1.0187969924812033,-0.014285714285714296,-0.6744360902255641,1.3203007518796992,0.12481203007518797,0.07894736842105264,0.12037593984962404,0.11353383458646607,0.09691729323308276,0.07022556390977445,0.1335112781954886,0.1157894736842106,0.08624060150375949,0.07112781954887228,0.09097744360902255,0.1616541353383459,0.005263157894736857,-0.005263157894736843,0.68609022556391,2.7533082706766936,0.3255451127819546,0.5072503759398511,6.908947368421058,0.052046336538679405,0.005166222006629515
